symbol,yf_symbol,company,sector,marketCap,trailingPE,beta,vol_30d,ret_1m,total_esg,environment_score,social_score,governance_score,source,imputed,label_note
STANLEY.NS,STANLEY.NS,STANLEY LIFESTYLES LTD,Consumer Cyclical,15958054912.0,47.833904,,0.016467126888343796,-0.06493721806354602,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
STAR.NS,STAR.NS,Strides Pharma Science Limited,Healthcare,75028586496.0,21.934788,0.496,0.020279574068341646,-0.03025973752120492,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
STARCEMENT.NS,STARCEMENT.NS,Star Cement Limited,Basic Materials,101752020992.0,43.017094,-0.07,0.014550203160442445,-0.038953645099396916,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
STARHEALTH.NS,STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,290829402112.0,49.763584,0.06,0.01592522059340748,0.08499671094270389,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
STARPAPER.NS,STARPAPER.NS,Star Paper Mills Limited,Basic Materials,2626872576.0,6.5223994,-0.268,0.011892170272004395,-0.020189677600941258,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
STARTECK.NS,STARTECK.NS,Starteck Finance Limited,Financial Services,2978549504.0,24.257463,0.384,0.010011121725786727,-0.05353487845536742,45.0,40.0,45.0,50.0,sector_proxy,True,imputed_from_sector(Financial Services)
STCINDIA.NS,STCINDIA.NS,The State Trading Corporation of India Limited,Industrials,7821000192.0,60.627907,0.665,0.038087654678218986,-0.09422553827760072,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
STEELCAS.NS,STEELCAS.NS,Steelcast Limited,Basic Materials,22444136448.0,28.360613,-0.226,0.02653637080451828,0.023489760859026987,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
STEELCITY.NS,STEELCITY.NS,Steel City Securities Limited,Financial Services,1497415296.0,8.810667,-0.17,0.008096023195204029,-0.03401225848367695,45.0,40.0,45.0,50.0,sector_proxy,True,imputed_from_sector(Financial Services)
STEELXIND.NS,STEELXIND.NS,Steel Exchange India Limited,Basic Materials,12322538496.0,34.068966,0.175,0.021614914447717123,-0.006036163830508867,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
STEL.NS,STEL.NS,STEL Holdings Limited,Financial Services,7586093568.0,46.977142,0.608,0.02557049266523085,-0.10979970158534114,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
STERTOOLS.NS,STERTOOLS.NS,Sterling Tools Limited,Industrials,11314837504.0,23.301044,-0.051,0.015029557659560353,-0.025097389845576745,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
STLNETWORK.NS,STLNETWORK.NS,STL NETWORKS LIMITED,Communication Services,12870984704.0,,,0.04810112550154112,-0.16892959799751883,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Communication Services)
STLTECH.NS,STLTECH.NS,Sterlite Technologies Limited,Technology,56922492928.0,,0.679,0.026099194431483282,-0.05638703330060035,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
STOVEKRAFT.NS,STOVEKRAFT.NS,Stove Kraft Limited,Consumer Cyclical,24728475648.0,60.68643,0.316,0.01633192645517293,0.09193884547877729,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
STYL.NS,STYL.NS,SESHAASAI TECHNOLOGIES L,Technology,61898817536.0,27.862345,,0.02629141028044325,-0.0667562912211197,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
STYLAMIND.NS,STYLAMIND.NS,Stylam Industries Limited,Consumer Cyclical,33806295040.0,27.781336,-0.093,0.026138333714765753,0.16778875925434278,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
STYLEBAAZA.NS,STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,24481953792.0,142.03464,,0.024247510328402964,-0.0818525241371536,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
STYRENIX.NS,STYRENIX.NS,Styrenix Performance Materials Limited,Basic Materials,43341529088.0,19.170816,0.658,0.018936517960110314,0.016078495394885595,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SUBEXLTD.NS,SUBEXLTD.NS,Subex Limited,Technology,7213118976.0,,0.774,0.02865043242692932,0.06035887090563752,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Technology)
SUBROS.NS,SUBROS.NS,Subros Limited,Consumer Cyclical,74003439616.0,47.246983,0.491,0.03917253734898249,0.009926574150066703,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUDARSCHEM.NS,SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,Basic Materials,92917104640.0,122.09326,0.319,0.017714655068500944,-0.18220310189257716,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SUKHJITS.NS,SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,Basic Materials,5173361664.0,16.433735,-0.143,0.013445897073538667,-0.020818442869638187,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SULA.NS,SULA.NS,Sula Vineyards Limited,Consumer Defensive,20951173120.0,36.363636,0.199,0.01136042177086881,-0.07929902922917054,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
SUMEETINDS.NS,SUMEETINDS.NS,Sumeet Industries Limited,Consumer Cyclical,18903828480.0,12.463415,0.012,0.049732078757571005,0.07038126882920359,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUMICHEM.NS,SUMICHEM.NS,Sumitomo Chemical India Limited,Basic Materials,255612518400.0,47.068012,,0.01908819305422409,-0.07862542851172061,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SUMIT.NS,SUMIT.NS,Sumit Woods Limited,Real Estate,3853728768.0,28.857626,2.014,0.029895527546860656,-0.003395000254551306,40.0,35.0,40.0,45.0,sector_proxy,True,imputed_from_sector(Real Estate)
SUMMITSEC.NS,SUMMITSEC.NS,Summit Securities Limited,Financial Services,26141380608.0,25.803291,0.53,0.021798794205028487,0.08125533441828048,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
SUNCLAY.NS,SUNCLAY.NS,Sundaram-Clayton Limited,Industrials,33552285696.0,,,0.018237185691243767,-0.10405106336475634,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
SUNDARAM.NS,SUNDARAM.NS,Sundaram Multi Pap Limited,Basic Materials,905106496.0,,0.169,0.03278540106471957,-0.020512861581634567,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SUNDARMFIN.NS,SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,516601511936.0,26.899855,0.208,0.01624212774804752,0.02126492041346828,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
SUNDRMBRAK.NS,SUNDRMBRAK.NS,Sundaram Brake Linings Limited,Consumer Cyclical,3091536640.0,96.6127,0.364,0.009702940673171854,0.007467047712681696,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUNDRMFAST.NS,SUNDRMFAST.NS,Sundram Fasteners Limited,Consumer Cyclical,205305921536.0,37.564396,0.18,0.013693208884646715,-0.033771780065080415,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUNDROP.NS,SUNDROP.NS,Sundrop Brands Limited,Consumer Defensive,28574341120.0,,0.392,0.016352058174967023,-0.059821124305610374,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
SUNFLAG.NS,SUNFLAG.NS,Sunflag Iron and Steel Company Limited,Basic Materials,47568928768.0,24.193401,0.731,0.016155706549743187,-0.021319984203731157,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SUNPHARMA.NS,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,4047677947904.0,38.906826,0.282,0.00997299272910949,0.03662281841699988,31.6,4.76,14.69,12.15,yahoo,False,yahoo
SUNTECK.NS,SUNTECK.NS,Sunteck Realty Limited,Real Estate,64485306368.0,36.799164,0.46,0.020592705807348118,0.038370720188902085,60.0,55.0,60.0,65.0,sector_proxy,True,imputed_from_sector(Real Estate)
SUNTV.NS,SUNTV.NS,Sun TV Network Limited,Communication Services,220746907648.0,13.182674,0.058,0.03098658510510676,0.04594690785242217,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Communication Services)
SUPERHOUSE.NS,SUPERHOUSE.NS,Superhouse Limited,Consumer Cyclical,1802146560.0,58.378574,0.239,0.045468194366406964,-0.016249379445926748,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUPERSPIN.NS,SUPERSPIN.NS,Super Spinning Mills Limited,Consumer Cyclical,539354880.0,,-0.333,0.017418855959578337,0.040086766802130525,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUPRAJIT.NS,SUPRAJIT.NS,Suprajit Engineering Limited,Consumer Cyclical,59946217472.0,54.974842,0.258,0.022571272546768384,-0.10044255983841544,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUPREME.NS,SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,Real Estate,3295416832.0,47.90449,-0.824,0.03506528406863371,-0.026264737464578913,40.0,35.0,40.0,45.0,sector_proxy,True,imputed_from_sector(Real Estate)
SUPREMEIND.NS,SUPREMEIND.NS,The Supreme Industries Limited,Industrials,484505878528.0,57.08171,0.321,0.014344986395503984,-0.10697481586420732,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
SUPREMEINF.NS,SUPREMEINF.NS,Supreme Infrastructure India Limited,Industrials,9161843712.0,,1.186,0.02566044320558719,-0.09782819531394726,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
SUPRIYA.NS,SUPRIYA.NS,Supriya Lifescience Limited,Healthcare,60346003456.0,33.866306,0.244,0.020420907613974776,0.011466343099919118,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
SURAJEST.NS,SURAJEST.NS,SURAJ ESTATE DEVELOPERS L,Real Estate,14448056320.0,17.957788,,0.019455570627965473,0.07817238755527667,50.0,45.0,50.0,55.0,sector_proxy,True,imputed_from_sector(Real Estate)
SURAJLTD.NS,SURAJLTD.NS,Suraj Limited,Basic Materials,5465013760.0,52.47331,0.765,0.04047301436490309,-0.04916975753702524,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SURAKSHA.NS,SURAKSHA.NS,SURAKSHA DIAGNOSTIC LTD,Healthcare,16814273536.0,50.524258,,0.01846957127023354,0.04010957619794042,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Healthcare)
SURANASOL.NS,SURANASOL.NS,Surana Solar Limited,Technology,1564277888.0,,0.633,0.014386356886778293,-0.03695842072218547,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Technology)
SURANAT&P.NS,SURANAT&P.NS,Surana Telecom and Power Limited,Utilities,3019970560.0,12.438202,0.421,0.03449348006062232,0.0216889391647328,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Utilities)
SURYALAXMI.NS,SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,Consumer Cyclical,1151972096.0,24.483871,0.668,0.012905819397312637,-0.06223936338682434,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SURYAROSNI.NS,SURYAROSNI.NS,Surya Roshni Limited,Basic Materials,61134860288.0,21.235828,0.683,0.017166060709197024,-0.016109178016398995,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
SURYODAY.NS,SURYODAY.NS,Suryoday Small Finance Bank Limited,Financial Services,16343122944.0,20.446808,0.149,0.034379215878556996,0.15098434554881734,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
SUTLEJTEX.NS,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,Consumer Cyclical,5627512832.0,,0.224,0.01778678398566909,-0.046098303937422425,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SUVEN.NS,SUVEN.NS,Suven Life Sciences Limited,Healthcare,44283043840.0,,0.784,0.023989441425683065,-0.11681691356784607,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Healthcare)
SUVIDHAA.NS,SUVIDHAA.NS,Suvidhaa Infoserve Limited,Technology,822442240.0,,0.553,0.011207212130466122,-0.036855058732393475,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Technology)
SUYOG.NS,SUYOG.NS,Suyog Telematics Limited,Communication Services,9173919744.0,25.77189,0.127,0.02946688782909582,-0.04796937139579771,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Communication Services)
SUZLON.NS,SUZLON.NS,Suzlon Energy Limited,Industrials,770765815808.0,36.7451,0.94,0.015667938302905686,-0.007415221989251486,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
SVLL.NS,SVLL.NS,Shree Vasu Logistics Limited,Industrials,8986349568.0,407.21353,0.139,0.019747496169186775,0.002693139577989667,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
SVPGLOB.NS,SVPGLOB.NS,SVP Global Textiles Limited,Consumer Cyclical,461693088.0,,,0.02423478664298522,-0.0326087287502157,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SWANCORP.NS,SWANCORP.NS,Swan Corp Limited,Industrials,148160102400.0,23.27994,-0.507,0.019470832498985634,-0.012130059326581066,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
SWARAJENG.NS,SWARAJENG.NS,Swaraj Engines Limited,Consumer Cyclical,48812937216.0,27.514568,0.239,0.02167713543990275,-0.041190783764105565,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SWELECTES.NS,SWELECTES.NS,Swelect Energy Systems Limited,Technology,12477007872.0,43.554375,0.962,0.02875953920054727,-0.07789069184878494,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Technology)
SWIGGY.NS,SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,980128366592.0,,,0.0181680751392783,-0.009387467596112309,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SWSOLAR.NS,SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Technology,51847438336.0,,0.457,0.02144136144254834,-0.11843463615426131,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
SYMPHONY.NS,SYMPHONY.NS,Symphony Limited,Consumer Cyclical,61752758272.0,34.50691,0.216,0.011036525191066392,-0.016675779114270095,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
SYNCOMF.NS,SYNCOMF.NS,Syncom Formulations (India) Limited,Healthcare,15613406208.0,26.349207,1.202,0.015611584724768564,-0.02237922090759692,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Healthcare)
SYNGENE.NS,SYNGENE.NS,Syngene International Limited,Healthcare,264128200704.0,52.14116,0.04,0.015162682069211179,0.03234412748671045,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
SYRMA.NS,SYRMA.NS,Syrma SGS Technology Limited,Technology,154382696448.0,71.31111,-0.182,0.028125637435959715,-0.03956660873453799,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
SYSTMTXC.NS,SYSTMTXC.NS,Systematix Corporate Services Limited,Financial Services,22094581760.0,39.468296,0.787,0.025170355951206962,0.1516584390809601,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
TAINWALCHM.NS,TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,Basic Materials,1881761280.0,27.155405,-0.125,0.013114772261370304,-0.047630346216861685,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
TAJGVK.NS,TAJGVK.NS,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,26281291776.0,18.680338,0.186,0.011277929816123657,0.00047758408037523736,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
TAKE.NS,TAKE.NS,TAKE Solutions Limited,Healthcare,3328515072.0,124.99999,,0.03389440048720752,1.1146615859011804,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Healthcare)
TALBROAUTO.NS,TALBROAUTO.NS,Talbros Automotive Components Limited,Consumer Cyclical,18413506560.0,19.183279,0.166,0.02093778539855528,0.003532339084840297,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
TANLA.NS,TANLA.NS,Tanla Platforms Limited,Technology,79779446784.0,16.939463,1.098,0.028620256382993436,-0.16131269834413609,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
TARACHAND.NS,TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,Industrials,6789188096.0,25.407078,-0.591,0.04755300456702512,0.1766393557955781,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
TARAPUR.NS,TARAPUR.NS,Tarapur Transformers Limited,Industrials,672974400.0,39.632183,-0.475,0.05652893872208202,0.2899364060128078,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
TARC.NS,TARC.NS,TARC Limited,Real Estate,42611908608.0,,-0.08,0.017427619383208304,-0.11633320690043492,50.0,45.0,50.0,55.0,sector_proxy,True,imputed_from_sector(Real Estate)
TARIL.NS,TARIL.NS,TRANS & RECTI. LTD,Industrials,136783978496.0,56.73101,-0.346,0.01583136512282424,-0.10324805552565208,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
TARMAT.NS,TARMAT.NS,Tarmat Limited,Industrials,1303836160.0,78.78787,0.257,0.021052594842661598,0.023622062617355555,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
TARSONS.NS,TARSONS.NS,Tarsons Products Limited,Healthcare,15413764096.0,55.693638,0.085,0.00672878818275234,-0.06471445005653231,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Healthcare)
TASTYBITE.NS,TASTYBITE.NS,Tasty Bite Eatables Limited,Consumer Defensive,23028416512.0,61.50281,0.115,0.010668452449249135,-0.0011706990745902202,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
TATACAP.NS,TATACAP.NS,TATA CAPITAL LIMITED,Financial Services,1396089815040.0,33.343403,,0.019422850700531884,0.0035137477692234187,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
TATACHEM.NS,TATACHEM.NS,Tata Chemicals Limited,Basic Materials,230312984576.0,72.2502,0.44,0.011796046676999641,-0.05082701434923864,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
TATACOMM.NS,TATACOMM.NS,Tata Communications Limited,Communication Services,543409471488.0,37.92164,0.576,0.02755046185858087,0.14944531893333446,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Communication Services)
TATACONSUM.NS,TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,1156823646208.0,86.90707,0.389,0.012316121765369547,0.030594317347955036,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
TATAELXSI.NS,TATAELXSI.NS,Tata Elxsi Limited,Technology,345465290752.0,51.437847,0.499,0.013180776969962156,0.01528884006225395,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
TATAINVEST.NS,TATAINVEST.NS,Tata Investment Corporation Limited,Financial Services,415486640128.0,130.73248,,0.06033281981099574,-0.019350229301030142,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
TATAPOWER.NS,TATAPOWER.NS,Tata Power Company Limited,Utilities,1273822052352.0,31.4145,0.519,0.00811830545106022,0.03277200491317189,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Utilities)
TATASTEEL.NS,TATASTEEL.NS,Tata Steel Limited,Basic Materials,2267506540544.0,49.9478,1.025,0.013701551036066831,0.05470467808718271,30.72,11.39,12.82,6.52,yahoo,False,yahoo
TATATECH.NS,TATATECH.NS,Tata Technologies Limited,Technology,282172588032.0,40.79179,,0.013534669092451261,0.022568514349699864,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
TATVA.NS,TATVA.NS,Tatva Chintan Pharma Chem Limited,Basic Materials,31558221824.0,451.204,0.215,0.03533942626004911,0.27816198539643544,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
TBOTEK.NS,TBOTEK.NS,TBO TEK LIMITED,Consumer Cyclical,168231813120.0,73.08369,,0.02054603537289012,0.024165888453595796,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
TBZ.NS,TBZ.NS,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,12088251392.0,16.364046,0.471,0.011873353711559963,-0.022870734705880857,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
TCI.NS,TCI.NS,Transport Corporation of India Limited,Industrials,90990534656.0,21.379124,-0.001,0.01053259145038233,-0.012079306652028499,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
TCIEXP.NS,TCIEXP.NS,TCI Express Limited,Industrials,25563580416.0,30.7166,0.213,0.019731142555660323,-0.09290734747606777,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
TCIFINANCE.NS,TCIFINANCE.NS,TCI Finance Limited,Financial Services,158460400.0,,0.34,0.0352791793363528,-0.023790582492339007,45.0,40.0,45.0,50.0,sector_proxy,True,imputed_from_sector(Financial Services)
